submitted_at,bytes,delay,activity,dst-rse,dst-type,protocol,src-rse,src-type,transfer-endpoint,duration,prediction
2017-06-18 00:29:38,22463057,10,Data Consolidation,RAL-LCG2_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,19,28.222793579101562
2017-06-18 00:29:38,22081984,11,Data Consolidation,RAL-LCG2_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,18,27.97933578491211
2017-06-18 00:29:38,21847065,32,Data Consolidation,RAL-LCG2_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,20,29.610248565673828
2017-06-18 00:29:48,2599321,3,User Subscriptions,SLACXRD_SCRATCHDISK,DISK,gsiftp,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,15,31.334976196289062
2017-06-18 00:29:49,2391231,5,User Subscriptions,AUSTRALIA-ATLAS_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,21,30.05152130126953
2017-06-18 00:29:49,1090663,5,User Subscriptions,BNL-OSG2_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,6,28.243549346923828
2017-06-18 00:29:49,1100461,5,User Subscriptions,BNL-OSG2_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,6,27.75302505493164
2017-06-18 00:29:49,1535082,13,User Subscriptions,AUSTRALIA-ATLAS_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,15,27.12010955810547
2017-06-18 00:29:49,2927967,5,User Subscriptions,NET2_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,2,28.34299659729004
2017-06-18 00:29:49,1770724,4,User Subscriptions,CA-SCINET-T2_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,4,26.915939331054688
2017-06-18 00:29:49,1758122,5,User Subscriptions,MWT2_UC_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,2,28.25159454345703
2017-06-18 00:29:49,1684442,2,User Subscriptions,RU-PROTVINO-IHEP_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,9,41.01632308959961
2017-06-18 00:29:49,2888700,583,User Subscriptions,SWT2_CPB_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,31,28.747264862060547
2017-06-18 00:29:50,14732,4,User Subscriptions,NET2_SCRATCHDISK,DISK,srm,TOKYO-LCG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,11,30.74767303466797
2017-06-18 00:29:50,12541,4,User Subscriptions,SFU-LCG2_SCRATCHDISK,DISK,srm,TOKYO-LCG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,13,28.247434616088867
2017-06-18 00:29:50,5,4,User Subscriptions,CA-MCGILL-CLUMEQ-T2_SCRATCHDISK,DISK,srm,SARA-MATRIX_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,10,28.09951400756836
2017-06-18 00:29:50,12477,4,User Subscriptions,NET2_SCRATCHDISK,DISK,srm,RAL-LCG2-ECHO_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,5,30.910627365112305
2017-06-18 00:29:50,273867928,32,User Subscriptions,NET2_SCRATCHDISK,DISK,srm,CA-SCINET-T2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,14,27.622051239013672
2017-06-18 00:29:50,2331970,36,User Subscriptions,SWT2_CPB_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,40,31.84225082397461
2017-06-18 00:29:50,5,3,User Subscriptions,BNL-OSG2_SCRATCHDISK,DISK,srm,SARA-MATRIX_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,4,29.29405975341797
2017-06-18 00:29:50,5,3,User Subscriptions,MWT2_UC_SCRATCHDISK,DISK,srm,SARA-MATRIX_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,7,30.735477447509766
2017-06-18 00:29:51,343221,3,User Subscriptions,MWT2_UC_SCRATCHDISK,DISK,srm,GOEGRID_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,11,27.39171600341797
2017-06-18 00:29:52,2633469,1,User Subscriptions,TOKYO-LCG2_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,15,31.9519100189209
2017-06-18 00:29:52,282,3,User Subscriptions,IN2P3-LPSC_SCRATCHDISK,DISK,srm,UKI-SOUTHGRID-CAM-HEP_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,7,32.56686782836914
2017-06-18 00:29:52,12449,1,User Subscriptions,TOKYO-LCG2_SCRATCHDISK,DISK,srm,TAIWAN-LCG2_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,25,31.58578109741211
2017-06-18 00:29:52,2187752,1,User Subscriptions,TOKYO-LCG2_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,16,28.121862411499023
2017-06-18 00:29:52,2142673,1,User Subscriptions,BEIJING-LCG2_SCRATCHDISK,DISK,srm,PSNC_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,27,31.33544921875
2017-06-18 00:29:52,1649619,12,User Subscriptions,UKI-LT2-QMUL_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,8,32.65394973754883
2017-06-18 00:29:52,281,1,User Subscriptions,UKI-LT2-QMUL_SCRATCHDISK,DISK,srm,UKI-SOUTHGRID-CAM-HEP_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,7,28.571067810058594
2017-06-18 00:29:52,82728924,1,User Subscriptions,IN2P3-LPC_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,10,31.057491302490234
2017-06-18 00:29:52,1070872,1,User Subscriptions,TOKYO-LCG2_SCRATCHDISK,DISK,srm,RAL-LCG2_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,18,31.436256408691406
2017-06-18 00:29:53,12533,0,User Subscriptions,UKI-LT2-QMUL_SCRATCHDISK,DISK,srm,RAL-LCG2-ECHO_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,4,28.4842529296875
2017-06-18 00:29:53,1878849,9,User Subscriptions,UKI-LT2-QMUL_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,6,31.636396408081055
2017-06-18 00:29:53,1517494,11,User Subscriptions,GRIF-LPNHE_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,9,30.260112762451172
2017-06-18 00:29:53,13678,3,User Subscriptions,CERN-PROD_SCRATCHDISK,DISK,gsiftp,GOEGRID_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,2,29.64056396484375
2017-06-18 00:29:53,334729,2,User Subscriptions,UKI-LT2-QMUL_SCRATCHDISK,DISK,srm,LRZ-LMU_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,5,31.453516006469727
2017-06-18 00:29:53,884851,0,User Subscriptions,TOKYO-LCG2_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,16,27.291122436523438
2017-06-18 00:29:53,988981,25,User Subscriptions,BEIJING-LCG2_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,21,29.64706802368164
2017-06-18 00:29:53,2406176,2,User Subscriptions,IN2P3-LPC_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,8,30.297222137451172
2017-06-18 00:29:53,1430001,7,User Subscriptions,UKI-LT2-QMUL_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,4,30.636699676513672
2017-06-18 00:29:53,5,3,User Subscriptions,CERN-PROD_SCRATCHDISK,DISK,gsiftp,SARA-MATRIX_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,1,31.02478790283203
2017-06-18 00:29:53,991961,3,User Subscriptions,CERN-PROD_SCRATCHDISK,DISK,gsiftp,SARA-MATRIX_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,2,27.44542694091797
2017-06-18 00:29:53,130368373,3,User Subscriptions,CERN-PROD_SCRATCHDISK,DISK,gsiftp,SWT2_CPB_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,19,30.85251235961914
2017-06-18 00:29:53,5,2,User Subscriptions,UKI-LT2-QMUL_SCRATCHDISK,DISK,srm,SARA-MATRIX_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,4,31.478498458862305
2017-06-18 00:29:53,2452666,3,User Subscriptions,CERN-PROD_SCRATCHDISK,DISK,gsiftp,NDGF-T1_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,3,29.340229034423828
2017-06-18 00:29:53,3044556,3,User Subscriptions,FZK-LCG2_SCRATCHDISK,DISK,srm,CA-SCINET-T2_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,9,26.64886474609375
2017-06-18 00:29:53,1372075,3,User Subscriptions,CERN-PROD_SCRATCHDISK,DISK,gsiftp,BNL-OSG2_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,4,27.949954986572266
2017-06-18 00:29:53,1068575,17,User Subscriptions,TOKYO-LCG2_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,15,30.595596313476562
2017-06-18 00:29:54,3334973,2,User Subscriptions,GOEGRID_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,9,30.095699310302734
2017-06-18 00:29:54,12401,2,User Subscriptions,CSCS-LCG2_SCRATCHDISK,DISK,srm,WUPPERTALPROD_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,2,31.00228500366211
2017-06-18 00:29:54,2289484,1,User Subscriptions,UKI-LT2-QMUL_SCRATCHDISK,DISK,srm,RAL-LCG2_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,10,31.727928161621094
2017-06-18 00:29:54,3116549,2,User Subscriptions,IN2P3-CC_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,2,30.907161712646484
2017-06-18 00:29:54,1950114,2,User Subscriptions,MPPMU_SCRATCHDISK,DISK,srm,RAL-LCG2_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,9,30.609468460083008
2017-06-18 00:29:54,16160,3,User Subscriptions,CSCS-LCG2_SCRATCHDISK,DISK,srm,SFU-LCG2_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,7,27.674243927001953
2017-06-18 00:29:54,1904957,2,User Subscriptions,UAM-LCG2_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,17,28.846420288085938
2017-06-18 00:29:54,2966345,2,User Subscriptions,PIC_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,134,28.840076446533203
2017-06-18 00:29:54,1311233,2,User Subscriptions,IFAE_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,4,27.716541290283203
2017-06-18 00:29:54,2018830,2,User Subscriptions,CYFRONET-LCG2_SCRATCHDISK,DISK,srm,RAL-LCG2_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,29,26.63102912902832
2017-06-18 00:29:54,964753,2,User Subscriptions,IFIC-LCG2_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,6,26.15768051147461
2017-06-18 00:29:54,2216025,2,User Subscriptions,WUPPERTALPROD_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,5,27.8372802734375
2017-06-18 00:29:54,1956191,2,User Subscriptions,FZK-LCG2_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,6,26.748517990112305
2017-06-18 00:29:54,10239,2,User Subscriptions,FZK-LCG2_SCRATCHDISK,DISK,srm,RO-02-NIPNE_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,4,28.222980499267578
2017-06-18 00:29:54,1620484,2,User Subscriptions,MPPMU_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,3,27.385351181030273
2017-06-18 00:29:54,1008717,2,User Subscriptions,IFAE_SCRATCHDISK,DISK,srm,SARA-MATRIX_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,67,28.449295043945312
2017-06-18 00:29:55,1497710,20,User Subscriptions,INFN-ROMA3_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,7,27.142913818359375
2017-06-18 00:29:55,2002400,6,User Subscriptions,GR-12-TEIKAV_SCRATCHDISK,DISK,srm,RAL-LCG2_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,18,28.3300724029541
2017-06-18 00:29:55,1382784,20,User Subscriptions,UKI-NORTHGRID-LIV-HEP_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,27,27.4963436126709
2017-06-18 00:29:55,161430215,25,User Subscriptions,SARA-MATRIX_SCRATCHDISK,DISK,srm,MWT2_UC_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,11,31.149621963500977
2017-06-18 00:29:55,2127898,20,User Subscriptions,NDGF-T1_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,8,27.995529174804688
2017-06-18 00:29:55,1035926,15,User Subscriptions,INFN-BOLOGNA-T3_SCRATCHDISK,DISK,srm,RAL-LCG2_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,10,27.9681396484375
2017-06-18 00:29:55,592504666,13,User Subscriptions,WEIZMANN-LCG2_SCRATCHDISK,DISK,srm,UKI-SOUTHGRID-CAM-HEP_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,13,48.23713302612305
2017-06-18 00:29:56,5,15,User Subscriptions,UKI-LT2-RHUL_SCRATCHDISK,DISK,srm,SARA-MATRIX_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,10,29.124643325805664
2017-06-18 00:29:56,2097475,14,User Subscriptions,WEIZMANN-LCG2_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,8,28.36696434020996
2017-06-18 00:29:56,2422701,15,User Subscriptions,INFN-COSENZA_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,9,27.65637969970703
2017-06-18 00:29:57,1935823,23,User Subscriptions,INFN-COSENZA_SCRATCHDISK,DISK,srm,RAL-LCG2_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,10,27.79846954345703
2017-06-18 00:30:06,5,2,User Subscriptions,UAM-LCG2_SCRATCHDISK,DISK,srm,SARA-MATRIX_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,11,27.98929214477539
2017-06-18 00:30:06,5,2,User Subscriptions,TOKYO-LCG2_SCRATCHDISK,DISK,srm,SARA-MATRIX_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,12,28.049785614013672
2017-06-18 00:30:06,2944201,468,User Subscriptions,INFN-ROMA1_SCRATCHDISK,DISK,srm,RAL-LCG2_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,52,27.180953979492188
2017-06-18 00:32:13,4495316,35,Data Rebalancing,UKI-NORTHGRID-MAN-HEP_DATADISK,DISK,srm,UKI-LT2-IC-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,5,27.50666046142578
2017-06-18 00:32:13,4446205,3,Data Rebalancing,FZK-LCG2_DATADISK,DISK,srm,UKI-LT2-IC-HEP_DATADISK,DISK,https://fts3.cern.ch:8446,3,27.418453216552734
2017-06-18 00:32:13,4305499,3,Data Rebalancing,FZK-LCG2_DATADISK,DISK,srm,UKI-LT2-IC-HEP_DATADISK,DISK,https://fts3.cern.ch:8446,4,27.265460968017578
2017-06-18 00:32:14,4389260,4,Data Rebalancing,NET2_DATADISK,DISK,srm,UKI-LT2-IC-HEP_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,8,27.945301055908203
2017-06-18 00:32:14,808589440,490,Data Rebalancing,INFN-ROMA1_DATADISK,DISK,srm,SARA-MATRIX_MCTAPE,TAPE,https://fts3-test.gridpp.rl.ac.uk:8446,22,69.29716491699219
2017-06-18 00:32:54,659337,3,Data Consolidation,TRIUMF-LCG2_DATADISK,DISK,srm,BNL-OSG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,4,30.271547317504883
2017-06-18 00:32:55,11679956,3,Data Consolidation,RRC-KI-T1_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,12,28.484994888305664
2017-06-18 00:32:55,649108,2,Data Consolidation,TRIUMF-LCG2_DATADISK,DISK,srm,PIC_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,10,28.23432159423828
2017-06-18 00:32:55,174187286,2,Data Consolidation,MWT2_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,27,27.822641372680664
2017-06-18 00:32:56,1056051977,118,Data Consolidation,SLACXRD_DATADISK,DISK,gsiftp,FZK-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,184,89.83248901367188
2017-06-18 00:32:56,20131412,17,Data Consolidation,TRIUMF-LCG2_DATADISK,DISK,srm,NDGF-T1_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,17,29.87866973876953
2017-06-18 00:32:56,647712,3,Data Consolidation,TRIUMF-LCG2_DATADISK,DISK,srm,PIC_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,10,28.561283111572266
2017-06-18 00:32:56,500437,27,Data Consolidation,TRIUMF-LCG2_DATADISK,DISK,srm,UKI-NORTHGRID-MAN-HEP_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,11,28.300357818603516
2017-06-18 00:32:57,6335393,2,Data Consolidation,MWT2_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,5,35.02011489868164
2017-06-18 00:32:57,20085034,4,Data Consolidation,TRIUMF-LCG2_DATADISK,DISK,srm,BNL-OSG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,6,29.164329528808594
2017-06-18 00:32:57,186529146,45,Data Consolidation,MWT2_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,19,28.72140121459961
2017-06-18 00:32:58,221792404,33,Data Consolidation,MWT2_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,31,27.85696792602539
2017-06-18 00:32:58,195751615,66,Data Consolidation,MWT2_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,17,27.740619659423828
2017-06-18 00:32:58,204373587,66,Data Consolidation,MWT2_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,19,28.42914581298828
2017-06-18 00:32:59,201172721,18,Data Consolidation,MWT2_DATADISK,DISK,srm,BNL-OSG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,4,28.93526840209961
2017-06-18 00:32:59,229435919,2,Data Consolidation,MWT2_DATADISK,DISK,srm,BNL-OSG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,10,30.285457611083984
2017-06-18 00:32:59,8985725,2,Data Consolidation,AUSTRALIA-ATLAS_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,28,28.325092315673828
2017-06-18 00:32:59,9430150,15,Data Consolidation,MWT2_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,21,28.021888732910156
2017-06-18 00:32:59,28353117,1,Data Consolidation,CA-MCGILL-CLUMEQ-T2_DATADISK,DISK,srm,IFIC-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,14,26.659469604492188
2017-06-18 00:32:59,22253397,33,Data Consolidation,IN2P3-LAPP_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,66,29.388916015625
2017-06-18 00:32:59,712974,2,Data Consolidation,SLACXRD_DATADISK,DISK,gsiftp,UAM-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,13,27.041656494140625
2017-06-18 00:32:59,244726842,8,Data Consolidation,MWT2_DATADISK,DISK,srm,BNL-OSG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,10,28.591659545898438
2017-06-18 00:32:59,286129093,3,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,IFIC-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,54,29.60597038269043
2017-06-18 00:32:59,224716518,2,Data Consolidation,MWT2_DATADISK,DISK,srm,BNL-OSG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,4,29.341962814331055
2017-06-18 00:32:59,7857830,52,Data Consolidation,MWT2_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,15,30.192935943603516
2017-06-18 00:32:59,7475406,50,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,30,28.0933837890625
2017-06-18 00:32:59,2591061,1,Data Consolidation,MWT2_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,13,29.663761138916016
2017-06-18 00:32:59,15512657,74,Data Consolidation,IN2P3-LAPP_DATADISK,DISK,srm,SWT2_CPB_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,25,30.53123664855957
2017-06-18 00:33:00,15907969,73,Data Consolidation,IN2P3-LAPP_DATADISK,DISK,srm,SWT2_CPB_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,42,28.67633819580078
2017-06-18 00:33:00,21333256,38,Data Consolidation,IN2P3-LAPP_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,45,27.51793098449707
2017-06-18 00:33:00,21713808,38,Data Consolidation,IN2P3-LAPP_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,44,27.19340705871582
2017-06-18 00:33:00,15848226,73,Data Consolidation,IN2P3-LAPP_DATADISK,DISK,srm,SWT2_CPB_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,43,28.14071273803711
2017-06-18 00:33:00,20121014,40,Data Consolidation,TOKYO-LCG2_DATADISK,DISK,srm,MPPMU_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,26,28.314476013183594
2017-06-18 00:33:00,19825847,3,Data Consolidation,TOKYO-LCG2_DATADISK,DISK,srm,NDGF-T1_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,17,30.322420120239258
2017-06-18 00:33:00,1393871,3,Data Consolidation,GRIF-IRFU_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,5,27.09421157836914
2017-06-18 00:33:00,22345557,1,Data Consolidation,IN2P3-LAPP_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,13,27.25830841064453
2017-06-18 00:33:00,16003623,74,Data Consolidation,IN2P3-LAPP_DATADISK,DISK,srm,SWT2_CPB_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,35,28.491968154907227
2017-06-18 00:33:00,15900959,3,Data Consolidation,IN2P3-LAPP_DATADISK,DISK,srm,IN2P3-CC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,4,27.460655212402344
2017-06-18 00:33:00,20131412,3,Data Consolidation,TOKYO-LCG2_DATADISK,DISK,srm,NDGF-T1_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,43,28.565088272094727
2017-06-18 00:33:00,15494089,19,Data Consolidation,IN2P3-LAPP_DATADISK,DISK,srm,SWT2_CPB_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,25,28.433305740356445
2017-06-18 00:33:00,15750174,73,Data Consolidation,IN2P3-LAPP_DATADISK,DISK,srm,SWT2_CPB_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,31,28.483654022216797
2017-06-18 00:33:00,15754419,19,Data Consolidation,IN2P3-LAPP_DATADISK,DISK,srm,SWT2_CPB_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,53,28.669090270996094
2017-06-18 00:33:01,9557375,3,Data Consolidation,WUPPERTALPROD_DATADISK,DISK,srm,INFN-ROMA1_DATADISK,DISK,https://fts3.cern.ch:8446,5,27.524253845214844
2017-06-18 00:33:01,22345557,3,Data Consolidation,DESY-ZN_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts3.cern.ch:8446,8,31.658586502075195
2017-06-18 00:33:01,9851400,2,Data Consolidation,WUPPERTALPROD_DATADISK,DISK,srm,SWT2_CPB_DATADISK,DISK,https://fts3.cern.ch:8446,26,29.265766143798828
2017-06-18 00:33:01,19959451,2,Data Consolidation,LRZ-LMU_DATADISK,DISK,srm,MPPMU_DATADISK,DISK,https://fts3.cern.ch:8446,3,27.67357063293457
2017-06-18 00:33:01,20704410,3,Data Consolidation,CERN-PROD_DATADISK,DISK,gsiftp,NDGF-T1_DATADISK,DISK,https://fts3.cern.ch:8446,2,27.863201141357422
2017-06-18 00:33:01,20006734,3,Data Consolidation,LRZ-LMU_DATADISK,DISK,srm,NDGF-T1_DATADISK,DISK,https://fts3.cern.ch:8446,3,27.77197265625
2017-06-18 00:33:01,15289914,3,Data Consolidation,CYFRONET-LCG2_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,33,27.98086929321289
2017-06-18 00:33:01,9459463,2,Data Consolidation,WUPPERTALPROD_DATADISK,DISK,srm,INFN-ROMA1_DATADISK,DISK,https://fts3.cern.ch:8446,5,27.993852615356445
2017-06-18 00:33:01,21402690,2,Data Consolidation,CERN-PROD_DATADISK,DISK,gsiftp,NDGF-T1_DATADISK,DISK,https://fts3.cern.ch:8446,4,27.816936492919922
2017-06-18 00:33:01,9565065,2,Data Consolidation,WUPPERTALPROD_DATADISK,DISK,srm,INFN-ROMA1_DATADISK,DISK,https://fts3.cern.ch:8446,6,28.06576156616211
