,Unnamed: 0,account,activity,bytes,checksum-adler,checksum-md5,dst-rse,dst-type,dst-url,duration,guid,name,previous-request-id,protocol,reason,request-id,scope,src-rse,src-type,src-url,started_at,submitted_at,tool-id,transfer-endpoint,transfer-id,transfer-link,transferred_at
1124,1124,,User Subscriptions,1497710,19a3262d,,INFN-ROMA3_SCRATCHDISK,DISK,srm://storm-01.roma3.infn.it:8444/srm/managerv2?SFN=/atlasscratchdisk/rucio/group/phys-higgs/71/5b/group.phys-higgs.11493458.EXT0._461698.DAODoutput,7,,group.phys-higgs.11493458.EXT0._461698.DAODoutput,,srm,,1ecdbfcf18e24998a386d36c6c7ed3f6,group.phys-higgs,DESY-ZN_SCRATCHDISK,DISK,srm://lcg-se0.ifh.de:8443/srm/managerv2?SFN=/pnfs/ifh.de/data/atlas/atlasscratchdisk/rucio/group/phys-higgs/71/5b/group.phys-higgs.11493458.EXT0._461698.DAODoutput,2017-06-18 00:30:15,2017-06-18 00:29:55,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,e40d3bd1-ee5f-5c01-a03c-a51f5b5b6c06,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/e40d3bd1-ee5f-5c01-a03c-a51f5b5b6c06,2017-06-18 00:30:22
1125,1125,,Data Brokering,696501360,599289f6,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/e0/46/DAOD_EXOT2.10315585._000089.pool.root.1,96,,DAOD_EXOT2.10315585._000089.pool.root.1,,srm,,738544e0df6d4c55bcdc39dfc958c0f1,data16_13TeV,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,srm://lcgse0.shef.ac.uk:8446/srm/managerv2?SFN=/dpm/shef.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/e0/46/DAOD_EXOT2.10315585._000089.pool.root.1,2017-06-18 00:03:50,2017-06-17 23:53:22,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,1f0c9120-289a-5f49-b109-13b5efde7b97,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/1f0c9120-289a-5f49-b109-13b5efde7b97,2017-06-18 00:05:26
1126,1126,,Data Consolidation,28492528,1bf0d605,,RAL-LCG2_DATATAPE,TAPE,srm://srm-atlas.gridpp.rl.ac.uk:8443/srm/managerv2?SFN=/castor/ads.rl.ac.uk/prod/atlas/raw/atlasdatatape/data16_13TeV/DRAW_RPVLL/r9264/data16_13TeV.00307454.physics_Main.recon.DRAW_RPVLL.r9264_tid11106675_00/DRAW_RPVLL.11106675._031944.pool.root.1,21,,DRAW_RPVLL.11106675._031944.pool.root.1,,srm,,3d4a3c057eed4d9e9feba3b51a168ae4,data16_13TeV,MWT2_DATADISK,DISK,srm://uct2-dc1.uchicago.edu:8443/srm/managerv2?SFN=/pnfs/uchicago.edu/atlasdatadisk/rucio/data16_13TeV/d4/63/DRAW_RPVLL.11106675._031944.pool.root.1,2017-06-18 01:05:22,2017-06-17 22:44:25,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,efe48ae5-c903-5007-a171-aa804e623f14,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/efe48ae5-c903-5007-a171-aa804e623f14,2017-06-18 01:05:43
1127,1127,,Data Brokering,867246846,ab17ccb4,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/b9/c7/DAOD_EXOT2.10315593._000234.pool.root.1,62,,DAOD_EXOT2.10315593._000234.pool.root.1,,srm,,9b9cf7b6d0a74270bc4f22e93ac5b090,data16_13TeV,WUPPERTALPROD_DATADISK,DISK,srm://grid-se.physik.uni-wuppertal.de:8443/srm/managerv2?SFN=/pnfs/physik.uni-wuppertal.de/data/atlas/atlasdatadisk/rucio/data16_13TeV/b9/c7/DAOD_EXOT2.10315593._000234.pool.root.1,2017-06-18 00:41:47,2017-06-17 23:52:36,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,078eb79d-db57-54d9-9940-6da79ed0a889,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/078eb79d-db57-54d9-9940-6da79ed0a889,2017-06-18 00:42:49
1128,1128,,Data Consolidation,132237824,efd48f5e,,RAL-LCG2_DATATAPE,TAPE,srm://srm-atlas.gridpp.rl.ac.uk:8443/srm/managerv2?SFN=/castor/ads.rl.ac.uk/prod/atlas/raw/atlasdatatape/data16_13TeV/DRAW_RPVLL/r9264/data16_13TeV.00307454.physics_Main.recon.DRAW_RPVLL.r9264_tid11106675_00/DRAW_RPVLL.11106675._012053.pool.root.1,21,,DRAW_RPVLL.11106675._012053.pool.root.1,,srm,,b799ad13c3544e17a99f19b69c1da8f3,data16_13TeV,MWT2_DATADISK,DISK,srm://uct2-dc1.uchicago.edu:8443/srm/managerv2?SFN=/pnfs/uchicago.edu/atlasdatadisk/rucio/data16_13TeV/54/b2/DRAW_RPVLL.11106675._012053.pool.root.1,2017-06-18 00:58:31,2017-06-17 22:44:25,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,efe48ae5-c903-5007-a171-aa804e623f14,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/efe48ae5-c903-5007-a171-aa804e623f14,2017-06-18 00:58:52
1129,1129,,Data Brokering,900526928,8cebbc0e,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/57/7c/DAOD_EXOT2.10315585._000798.pool.root.1,211,,DAOD_EXOT2.10315585._000798.pool.root.1,,srm,,16dff005e18642a7b058cb47e5533461,data16_13TeV,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,srm://lcgse0.shef.ac.uk:8446/srm/managerv2?SFN=/dpm/shef.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/57/7c/DAOD_EXOT2.10315585._000798.pool.root.1,2017-06-18 00:03:35,2017-06-17 23:53:22,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,1f0c9120-289a-5f49-b109-13b5efde7b97,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/1f0c9120-289a-5f49-b109-13b5efde7b97,2017-06-18 00:07:06
1130,1130,,Data Brokering,869658195,bae358ce,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/f4/86/DAOD_EXOT2.10315593._000235.pool.root.1,64,,DAOD_EXOT2.10315593._000235.pool.root.1,,srm,,a669083862e54210907048ef31139534,data16_13TeV,WUPPERTALPROD_DATADISK,DISK,srm://grid-se.physik.uni-wuppertal.de:8443/srm/managerv2?SFN=/pnfs/physik.uni-wuppertal.de/data/atlas/atlasdatadisk/rucio/data16_13TeV/f4/86/DAOD_EXOT2.10315593._000235.pool.root.1,2017-06-18 00:39:00,2017-06-17 23:52:36,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,078eb79d-db57-54d9-9940-6da79ed0a889,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/078eb79d-db57-54d9-9940-6da79ed0a889,2017-06-18 00:40:04
1131,1131,,Data Brokering,670532284,975534f7,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/44/9e/DAOD_EXOT2.10315593._000456.pool.root.1,49,,DAOD_EXOT2.10315593._000456.pool.root.1,,srm,,9157e7cc2c9147c8aa18d85903e241d0,data16_13TeV,WUPPERTALPROD_DATADISK,DISK,srm://grid-se.physik.uni-wuppertal.de:8443/srm/managerv2?SFN=/pnfs/physik.uni-wuppertal.de/data/atlas/atlasdatadisk/rucio/data16_13TeV/44/9e/DAOD_EXOT2.10315593._000456.pool.root.1,2017-06-18 00:40:22,2017-06-17 23:52:36,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,078eb79d-db57-54d9-9940-6da79ed0a889,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/078eb79d-db57-54d9-9940-6da79ed0a889,2017-06-18 00:41:11
1132,1132,,User Subscriptions,592504666,86f3f377,,WEIZMANN-LCG2_SCRATCHDISK,DISK,srm://wipp-se.weizmann.ac.il:8444/srm/managerv2?SFN=/atlas/atlasscratchdisk/rucio/user/dkoeck/a7/88/user.dkoeck.11505740._000123.skim.root,13,,user.dkoeck.11505740._000123.skim.root,,srm,,fe258108955343f594eb6cab1962cb9e,user.dkoeck,UKI-SOUTHGRID-CAM-HEP_SCRATCHDISK,DISK,srm://serv02.hep.phy.cam.ac.uk:8446/srm/managerv2?SFN=/dpm/hep.phy.cam.ac.uk/home/atlas/atlasscratchdisk/rucio/user/dkoeck/a7/88/user.dkoeck.11505740._000123.skim.root,2017-06-18 00:30:08,2017-06-18 00:29:55,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,36510586-a2b9-5ca3-b66d-5908780c34eb,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/36510586-a2b9-5ca3-b66d-5908780c34eb,2017-06-18 00:30:21
1133,1133,,Data Brokering,886412309,290be958,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/6b/85/DAOD_EXOT2.10315585._000501.pool.root.1,169,,DAOD_EXOT2.10315585._000501.pool.root.1,,srm,,044bcf409bbc4855ae8fc8cb758d2d2a,data16_13TeV,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,srm://lcgse0.shef.ac.uk:8446/srm/managerv2?SFN=/dpm/shef.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/6b/85/DAOD_EXOT2.10315585._000501.pool.root.1,2017-06-18 00:04:12,2017-06-17 23:53:22,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,1f0c9120-289a-5f49-b109-13b5efde7b97,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/1f0c9120-289a-5f49-b109-13b5efde7b97,2017-06-18 00:07:01
1134,1134,,Data Consolidation,22463057,0654498b,,RAL-LCG2_DATADISK,DISK,srm://srm-atlas.gridpp.rl.ac.uk:8443/srm/managerv2?SFN=/castor/ads.rl.ac.uk/prod/atlas/stripInput/atlasdatadisk/rucio/mc15_13TeV/02/87/EVNT.11330032._070240.pool.root.1,19,,EVNT.11330032._070240.pool.root.1,,srm,,f92533a6cd654821afc2b82a6fbd86ab,mc15_13TeV,TOKYO-LCG2_DATADISK,DISK,srm://lcg-se01.icepp.jp:8446/srm/managerv2?SFN=/dpm/icepp.jp/home/atlas/atlasdatadisk/rucio/mc15_13TeV/02/87/EVNT.11330032._070240.pool.root.1,2017-06-18 00:29:48,2017-06-18 00:29:38,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,b95b1b72-65da-5232-90b1-095fc311578e,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/b95b1b72-65da-5232-90b1-095fc311578e,2017-06-18 00:30:07
1135,1135,,Data Consolidation,22081984,4ad7e128,,RAL-LCG2_DATADISK,DISK,srm://srm-atlas.gridpp.rl.ac.uk:8443/srm/managerv2?SFN=/castor/ads.rl.ac.uk/prod/atlas/stripInput/atlasdatadisk/rucio/mc15_13TeV/b4/07/EVNT.11330032._070805.pool.root.1,18,,EVNT.11330032._070805.pool.root.1,,srm,,042a75cee35f44178dd54ac721f1f2d7,mc15_13TeV,TOKYO-LCG2_DATADISK,DISK,srm://lcg-se01.icepp.jp:8446/srm/managerv2?SFN=/dpm/icepp.jp/home/atlas/atlasdatadisk/rucio/mc15_13TeV/b4/07/EVNT.11330032._070805.pool.root.1,2017-06-18 00:29:49,2017-06-18 00:29:38,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,b95b1b72-65da-5232-90b1-095fc311578e,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/b95b1b72-65da-5232-90b1-095fc311578e,2017-06-18 00:30:07
1136,1136,,User Subscriptions,161430215,54c4fe06,,SARA-MATRIX_SCRATCHDISK,DISK,srm://srm.grid.sara.nl:8443/srm/managerv2?SFN=/pnfs/grid.sara.nl/data/atlas/atlasscratchdisk/rucio/user/mtanaka/d1/f6/user.mtanaka.11506457._000048.output.root,11,,user.mtanaka.11506457._000048.output.root,,srm,,a9c1901ef8bf4d37bf742d8b5f1831d2,user.mtanaka,MWT2_UC_SCRATCHDISK,DISK,srm://uct2-dc1.uchicago.edu:8443/srm/managerv2?SFN=/pnfs/uchicago.edu/atlasscratchdisk/rucio/user/mtanaka/d1/f6/user.mtanaka.11506457._000048.output.root,2017-06-18 00:30:20,2017-06-18 00:29:55,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,1d45360f-810c-5387-b102-8ccca09db8d0,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/1d45360f-810c-5387-b102-8ccca09db8d0,2017-06-18 00:30:31
1137,1137,,Data Brokering,596839270,aea203ef,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/99/21/DAOD_EXOT2.10315585._000125.pool.root.1,203,,DAOD_EXOT2.10315585._000125.pool.root.1,,srm,,04962d24ea694b9c8b4a71e24b6750a7,data16_13TeV,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,srm://lcgse0.shef.ac.uk:8446/srm/managerv2?SFN=/dpm/shef.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/99/21/DAOD_EXOT2.10315585._000125.pool.root.1,2017-06-18 00:18:59,2017-06-17 23:53:22,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,1f0c9120-289a-5f49-b109-13b5efde7b97,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/1f0c9120-289a-5f49-b109-13b5efde7b97,2017-06-18 00:22:22
1138,1138,,Data Consolidation,168978536,74e5c16d,,RAL-LCG2_DATATAPE,TAPE,srm://srm-atlas.gridpp.rl.ac.uk:8443/srm/managerv2?SFN=/castor/ads.rl.ac.uk/prod/atlas/raw/atlasdatatape/data16_13TeV/DRAW_RPVLL/r9264/data16_13TeV.00307454.physics_Main.recon.DRAW_RPVLL.r9264_tid11106675_00/DRAW_RPVLL.11106675._016701.pool.root.1,33,,DRAW_RPVLL.11106675._016701.pool.root.1,,srm,,499e922732d041d8b5d7a06e4c056f66,data16_13TeV,MWT2_DATADISK,DISK,srm://uct2-dc1.uchicago.edu:8443/srm/managerv2?SFN=/pnfs/uchicago.edu/atlasdatadisk/rucio/data16_13TeV/3f/ff/DRAW_RPVLL.11106675._016701.pool.root.1,2017-06-18 00:55:30,2017-06-17 22:44:25,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,efe48ae5-c903-5007-a171-aa804e623f14,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/efe48ae5-c903-5007-a171-aa804e623f14,2017-06-18 00:56:03
1139,1139,,Data Brokering,919817924,e08d8c98,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/41/be/DAOD_EXOT2.10315585._000767.pool.root.1,129,,DAOD_EXOT2.10315585._000767.pool.root.1,,srm,,4938981f7b2b4cf399a1df0a7c6f1114,data16_13TeV,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,srm://lcgse0.shef.ac.uk:8446/srm/managerv2?SFN=/dpm/shef.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/41/be/DAOD_EXOT2.10315585._000767.pool.root.1,2017-06-18 00:33:56,2017-06-17 23:53:22,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,1f0c9120-289a-5f49-b109-13b5efde7b97,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/1f0c9120-289a-5f49-b109-13b5efde7b97,2017-06-18 00:36:05
1140,1140,,Data Brokering,922316179,9d3cacaf,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/cf/4d/DAOD_EXOT2.10315593._000536.pool.root.1,193,,DAOD_EXOT2.10315593._000536.pool.root.1,,srm,,17d200bb91fe4722bac0e9d431194687,data16_13TeV,WUPPERTALPROD_DATADISK,DISK,srm://grid-se.physik.uni-wuppertal.de:8443/srm/managerv2?SFN=/pnfs/physik.uni-wuppertal.de/data/atlas/atlasdatadisk/rucio/data16_13TeV/cf/4d/DAOD_EXOT2.10315593._000536.pool.root.1,2017-06-18 00:36:58,2017-06-17 23:52:36,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,078eb79d-db57-54d9-9940-6da79ed0a889,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/078eb79d-db57-54d9-9940-6da79ed0a889,2017-06-18 00:40:11
1141,1141,,Data Brokering,862699917,f78b0afa,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/7a/e1/DAOD_EXOT2.10315585._000493.pool.root.1,17,,DAOD_EXOT2.10315585._000493.pool.root.1,,srm,,cc04829c9e21473b9d6bcf45daa0fa18,data16_13TeV,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,srm://lcgse0.shef.ac.uk:8446/srm/managerv2?SFN=/dpm/shef.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/7a/e1/DAOD_EXOT2.10315585._000493.pool.root.1,2017-06-18 00:16:48,2017-06-17 23:53:22,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,1f0c9120-289a-5f49-b109-13b5efde7b97,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/1f0c9120-289a-5f49-b109-13b5efde7b97,2017-06-18 00:17:05
1142,1142,,Data Brokering,686976754,24bd3a8b,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/dc/17/DAOD_EXOT2.10315593._000032.pool.root.1,80,,DAOD_EXOT2.10315593._000032.pool.root.1,,srm,,36dab48d86ec49afab4ca1f2f6c7e451,data16_13TeV,WUPPERTALPROD_DATADISK,DISK,srm://grid-se.physik.uni-wuppertal.de:8443/srm/managerv2?SFN=/pnfs/physik.uni-wuppertal.de/data/atlas/atlasdatadisk/rucio/data16_13TeV/dc/17/DAOD_EXOT2.10315593._000032.pool.root.1,2017-06-18 00:42:52,2017-06-17 23:52:36,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,078eb79d-db57-54d9-9940-6da79ed0a889,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/078eb79d-db57-54d9-9940-6da79ed0a889,2017-06-18 00:44:12
1143,1143,,Data Brokering,887974686,5515b244,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/52/d3/DAOD_EXOT2.10315585._000589.pool.root.1,189,,DAOD_EXOT2.10315585._000589.pool.root.1,,srm,,c74b7c9054184077bf03418e3ccc3eb3,data16_13TeV,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,srm://lcgse0.shef.ac.uk:8446/srm/managerv2?SFN=/dpm/shef.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/52/d3/DAOD_EXOT2.10315585._000589.pool.root.1,2017-06-18 00:14:25,2017-06-17 23:53:22,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,1f0c9120-289a-5f49-b109-13b5efde7b97,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/1f0c9120-289a-5f49-b109-13b5efde7b97,2017-06-18 00:17:34
1144,1144,,Data Consolidation,115326732,f748bcc3,,RAL-LCG2_DATATAPE,TAPE,srm://srm-atlas.gridpp.rl.ac.uk:8443/srm/managerv2?SFN=/castor/ads.rl.ac.uk/prod/atlas/raw/atlasdatatape/data16_13TeV/DRAW_RPVLL/r9264/data16_13TeV.00307454.physics_Main.recon.DRAW_RPVLL.r9264_tid11106675_00/DRAW_RPVLL.11106675._019422.pool.root.1,32,,DRAW_RPVLL.11106675._019422.pool.root.1,,srm,,4e1775898b0c48328ce8d08b7d419444,data16_13TeV,MWT2_DATADISK,DISK,srm://uct2-dc1.uchicago.edu:8443/srm/managerv2?SFN=/pnfs/uchicago.edu/atlasdatadisk/rucio/data16_13TeV/c3/2f/DRAW_RPVLL.11106675._019422.pool.root.1,2017-06-18 01:06:46,2017-06-17 22:44:25,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,db5e0504-08fa-5d49-a8fd-d89404990e8c,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/db5e0504-08fa-5d49-a8fd-d89404990e8c,2017-06-18 01:07:18
1145,1145,,Data Brokering,889141442,ac138da8,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/0a/00/DAOD_EXOT2.10315593._000250.pool.root.1,44,,DAOD_EXOT2.10315593._000250.pool.root.1,,srm,,a518e0100c9b4814873f179074f20487,data16_13TeV,WUPPERTALPROD_DATADISK,DISK,srm://grid-se.physik.uni-wuppertal.de:8443/srm/managerv2?SFN=/pnfs/physik.uni-wuppertal.de/data/atlas/atlasdatadisk/rucio/data16_13TeV/0a/00/DAOD_EXOT2.10315593._000250.pool.root.1,2017-06-18 00:29:26,2017-06-17 23:52:36,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,078eb79d-db57-54d9-9940-6da79ed0a889,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/078eb79d-db57-54d9-9940-6da79ed0a889,2017-06-18 00:30:10
1146,1146,,Data Brokering,918867494,f41e28ff,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/97/7a/DAOD_EXOT2.10315593._000479.pool.root.1,139,,DAOD_EXOT2.10315593._000479.pool.root.1,,srm,,845dc500a92447079298660149cabd72,data16_13TeV,WUPPERTALPROD_DATADISK,DISK,srm://grid-se.physik.uni-wuppertal.de:8443/srm/managerv2?SFN=/pnfs/physik.uni-wuppertal.de/data/atlas/atlasdatadisk/rucio/data16_13TeV/97/7a/DAOD_EXOT2.10315593._000479.pool.root.1,2017-06-18 00:43:19,2017-06-17 23:52:36,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,078eb79d-db57-54d9-9940-6da79ed0a889,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/078eb79d-db57-54d9-9940-6da79ed0a889,2017-06-18 00:45:38
1147,1147,,Data Brokering,612433959,ee95ee40,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/68/d2/DAOD_EXOT2.10315585._000827.pool.root.1,83,,DAOD_EXOT2.10315585._000827.pool.root.1,,srm,,e0d17f72a53841cc89423015a12c1db6,data16_13TeV,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,srm://lcgse0.shef.ac.uk:8446/srm/managerv2?SFN=/dpm/shef.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/68/d2/DAOD_EXOT2.10315585._000827.pool.root.1,2017-06-18 00:15:42,2017-06-17 23:53:22,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,1f0c9120-289a-5f49-b109-13b5efde7b97,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/1f0c9120-289a-5f49-b109-13b5efde7b97,2017-06-18 00:17:05
1148,1148,,Data Consolidation,103314572,5e3a93ed,,RAL-LCG2_DATATAPE,TAPE,srm://srm-atlas.gridpp.rl.ac.uk:8443/srm/managerv2?SFN=/castor/ads.rl.ac.uk/prod/atlas/raw/atlasdatatape/data16_13TeV/DRAW_RPVLL/r9264/data16_13TeV.00307454.physics_Main.recon.DRAW_RPVLL.r9264_tid11106675_00/DRAW_RPVLL.11106675._020042.pool.root.1,28,,DRAW_RPVLL.11106675._020042.pool.root.1,,srm,,4f22a937930944368e8f6c7db05e55da,data16_13TeV,MWT2_DATADISK,DISK,srm://uct2-dc1.uchicago.edu:8443/srm/managerv2?SFN=/pnfs/uchicago.edu/atlasdatadisk/rucio/data16_13TeV/cf/98/DRAW_RPVLL.11106675._020042.pool.root.1,2017-06-18 01:07:26,2017-06-17 22:44:25,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,db5e0504-08fa-5d49-a8fd-d89404990e8c,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/db5e0504-08fa-5d49-a8fd-d89404990e8c,2017-06-18 01:07:54
1149,1149,,Data Brokering,61165226,b2a2361e,,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm://epgse1.ph.bham.ac.uk:8446/srm/managerv2?SFN=/dpm/ph.bham.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/bc/71/DAOD_EXOT2.10315593._000007.pool.root.1,12,,DAOD_EXOT2.10315593._000007.pool.root.1,,srm,,ea8e63cd8c924f9495443e30f3b40738,data16_13TeV,WUPPERTALPROD_DATADISK,DISK,srm://grid-se.physik.uni-wuppertal.de:8443/srm/managerv2?SFN=/pnfs/physik.uni-wuppertal.de/data/atlas/atlasdatadisk/rucio/data16_13TeV/bc/71/DAOD_EXOT2.10315593._000007.pool.root.1,2017-06-18 00:38:17,2017-06-17 23:52:36,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,078eb79d-db57-54d9-9940-6da79ed0a889,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/078eb79d-db57-54d9-9940-6da79ed0a889,2017-06-18 00:38:29
